,Nombre,Título,Fecha,Rating,Reviews,Tipo
1859,Crepes & Waffles,Los mejores Crepes de Bogotá,30 de junio de 2017,40,"Muy buena opción de comida ligera y tambien helados, buena atención y destacada comida. No es para nada caro.","TIPOS DE COMIDA
Café, Internacional
DIETAS ESPECIALES
Apto para vegetarianos
COMIDAS
Cena"
1860,Crepes & Waffles,Muy rico!,7 de junio de 2017,40,Lugar para comer algo rico a buen precio.crees con mariscos exquisito. Buena atención y calidad de la comida,"TIPOS DE COMIDA
Café, Internacional
DIETAS ESPECIALES
Apto para vegetarianos
COMIDAS
Cena"
1861,Crepes & Waffles,"Muy buena comida, calidad consistente siempre.Precios muy cómod os .Lo recomiendo y soy cliente frecuente de CREPES &",24 de mayo de 2017,50,"Soy cliente frecuente de Crepes & Waffles de varias ciudades del pais, me gusta mucho por su calidad de comida que siempre es buena y a precios muy cómodos.Lo recomiendo.","TIPOS DE COMIDA
Café, Internacional
DIETAS ESPECIALES
Apto para vegetarianos
COMIDAS
Cena"
1862,Crepes & Waffles,Me encanta la comida y su servicio!,16 de diciembre de 2019,50,"El menú es extenso, puedes encontrar una amplia variedad de platos y todos son absolutamente sabrosos. . Precio - sabio super!","TIPOS DE COMIDA
Café, Internacional
DIETAS ESPECIALES
Apto para vegetarianos
COMIDAS
Cena"
1863,Crepes & Waffles,"Primera visita, excelente, VOLVERÁ",21 de noviembre de 2019,50,"Nuestra primera visita, excelentes opciones y la nuestra tenía un sabor maravilloso. Nos las arreglamos para volver otro día. El servicio era bueno, nos sentamos en un patio. Volveremos","TIPOS DE COMIDA
Café, Internacional
DIETAS ESPECIALES
Apto para vegetarianos
COMIDAS
Cena"
1864,Crepes & Waffles,Buena comida rápida en restaurante concurrido,22 de septiembre de 2019,40,"Hay restaurantes de crepes y waffles en toda Colombia. Como su nombre indica, sirven crepes, gofres y postres dulces y salados. Es un gran lugar para ir un poco rápido o desierto. El helado de chocolate fue excelente. He tenido mejor comida en otros lugares, pero fue genial para una comida ligera por la noche. Tiene un precio razonable y volvería","TIPOS DE COMIDA
Café, Internacional
DIETAS ESPECIALES
Apto para vegetarianos
COMIDAS
Cena"
1865,Bukara,Muy bueno,16 de junio de 2018,50,Deliciosa la comida en este restaurante. Recomendado para un almuerzo con socios. Postres muy ricos.,"RANGO DE PRECIOS
$ 36.232 - $ 90.580
TIPOS DE COMIDA
Mediterránea, Internacional, Europea, Croata, De Europa Central
COMIDAS
Almuerzo, Cena"
1866,Bukara,Cena espectacular!!,4 de marzo de 2018,50,"Su carta es muy variada, les recomiendo las albóndigas de cordero, maravillosas y un carpacho fino que encanta el paladar!!! Buenos vinos","RANGO DE PRECIOS
$ 36.232 - $ 90.580
TIPOS DE COMIDA
Mediterránea, Internacional, Europea, Croata, De Europa Central
COMIDAS
Almuerzo, Cena"
1867,Bukara,Rica comida,11 de julio de 2017,40,Solo comimos entradas pero los platos son grandes. Recomiendo las Meat balls y más salchichas. Buen ambiente.,"RANGO DE PRECIOS
$ 36.232 - $ 90.580
TIPOS DE COMIDA
Mediterránea, Internacional, Europea, Croata, De Europa Central
COMIDAS
Almuerzo, Cena"
1868,Bukara,Almuerzo,5 de junio de 2017,50,Muy buena la comida y la atención. Muy bien el ambiente. No fue muy caro. Totalmente recomendable. La carta no es súper abundante pero tiene una buena variedad de platos.,"RANGO DE PRECIOS
$ 36.232 - $ 90.580
TIPOS DE COMIDA
Mediterránea, Internacional, Europea, Croata, De Europa Central
COMIDAS
Almuerzo, Cena"
1869,Bukara,Almuerzo por Día de la Madre,17 de mayo de 2017,50,"Execelente en todo momento...la comida, calidad de atención...fui con mi esposa y bebe.Nos recibio el dueño ...un caballero.Los mozos atentos y correctos. Fue un dia especial, un momento especial y un lugar especial. Mil gracias!!!","RANGO DE PRECIOS
$ 36.232 - $ 90.580
TIPOS DE COMIDA
Mediterránea, Internacional, Europea, Croata, De Europa Central
COMIDAS
Almuerzo, Cena"
1870,Bukara,Rico y diferente,5 de abril de 2016,50,"Detrás del WTC. Uno pierde para llegar pero vale la pena. Comida croata con toques de otros lugares de Europa. Disfrutable, acogedor, excelente atención. Platos bien servidos y vinos de muchos lugares del mundo.","RANGO DE PRECIOS
$ 36.232 - $ 90.580
TIPOS DE COMIDA
Mediterránea, Internacional, Europea, Croata, De Europa Central
COMIDAS
Almuerzo, Cena"
1871,Bukara,Excelente restaurant en la zona del WTC Bogotá.,12 de febrero de 2016,50,Gran experiencia para cenar en la zona del WTC. El dueño Bozo Pavic te atiende en varios idiomas pero lo que realmente te hará volver más de una vez es la fusión que hace entre diferentes cocina internacionales. Como recomendación prueba el prosciutto de cordero.,"RANGO DE PRECIOS
$ 36.232 - $ 90.580
TIPOS DE COMIDA
Mediterránea, Internacional, Europea, Croata, De Europa Central
COMIDAS
Almuerzo, Cena"
1872,Bukara,excelente,19 de septiembre de 2015,40,Excelente restaurante la comida excelente y el dueno muy amable y atento. Recomiendo el pate y el cochinillo,"RANGO DE PRECIOS
$ 36.232 - $ 90.580
TIPOS DE COMIDA
Mediterránea, Internacional, Europea, Croata, De Europa Central
COMIDAS
Almuerzo, Cena"
1873,Bukara,Gran cocina,20 de junio de 2015,50,Buen servicio y materia prima de calidad. Atención personal y ambiente cosmopolita. Volveré en mi próxima visita a Bogotá.,"RANGO DE PRECIOS
$ 36.232 - $ 90.580
TIPOS DE COMIDA
Mediterránea, Internacional, Europea, Croata, De Europa Central
COMIDAS
Almuerzo, Cena"
1874,Bukara,El mejor cordero del mundo,20 de mayo de 2015,50,"Seis estrellas, excelente restaurante en todo el sentido de la palabra, recomendamos el beef steak tartare, el ragú de cordero, spare ribs Bávara y los postres de muerte lenta","RANGO DE PRECIOS
$ 36.232 - $ 90.580
TIPOS DE COMIDA
Mediterránea, Internacional, Europea, Croata, De Europa Central
COMIDAS
Almuerzo, Cena"
1875,Bukara,acogedor,7 de mayo de 2015,40,"nos gusto su carta, no muy extensa pero con platos precisos y de buen tamaño, con sabores delicados. El local es acogedor como para ir en grupos pequeños.","RANGO DE PRECIOS
$ 36.232 - $ 90.580
TIPOS DE COMIDA
Mediterránea, Internacional, Europea, Croata, De Europa Central
COMIDAS
Almuerzo, Cena"
1876,Bukara,Excelente,10 de abril de 2015,50,"Un restaurante genial. Presentacion impecable; rápida atención, comida deliciosa. La carta es un poco pequeña pero está perfecta. Es mas un restaurante de negocios. Volveré con seguridad.","RANGO DE PRECIOS
$ 36.232 - $ 90.580
TIPOS DE COMIDA
Mediterránea, Internacional, Europea, Croata, De Europa Central
COMIDAS
Almuerzo, Cena"
1877,Bukara,Delicioso,28 de abril de 2014,50,"Excelente comida internacional y mediterránea, uno de los mejores restaurantes de Bogota y un buen secreto a descubrir en la ciudad","RANGO DE PRECIOS
$ 36.232 - $ 90.580
TIPOS DE COMIDA
Mediterránea, Internacional, Europea, Croata, De Europa Central
COMIDAS
Almuerzo, Cena"
1878,Bukara,Almuerzo con amigos,28 de abril de 2014,50,"Excelente atención y comida. Sin duda el mejor restaurante de Colombia, ya que tiene una carta muy variada y una calidad inigualable","RANGO DE PRECIOS
$ 36.232 - $ 90.580
TIPOS DE COMIDA
Mediterránea, Internacional, Europea, Croata, De Europa Central
COMIDAS
Almuerzo, Cena"
1879,Bukara,Calificación de Tripadvisor,25 de marzo de 2014,50,Cual es el criterio bajo cual TA califica los restaurantes??Aparentemente el criterio de los comensales no se ve reflejado en el listado de TA! Vergonzoso! Atentamente Bozo Pavic,"RANGO DE PRECIOS
$ 36.232 - $ 90.580
TIPOS DE COMIDA
Mediterránea, Internacional, Europea, Croata, De Europa Central
COMIDAS
Almuerzo, Cena"
1880,Bukara,Cómo en casa,22 de marzo de 2014,50,Aparte de tener una muy buena cocina uno se siente como en casa. Es de aquellos lugares que uno quiere volver y que puede recomendar.,"RANGO DE PRECIOS
$ 36.232 - $ 90.580
TIPOS DE COMIDA
Mediterránea, Internacional, Europea, Croata, De Europa Central
COMIDAS
Almuerzo, Cena"
1881,Bukara,Delicioso,22 de marzo de 2014,50,"Nos encanto el restaurante, la comida y el servicio excelente. Es un excelente sitio para compartir y poder conversar. Con seguridad vamos a regresar. No tienes que hacer filas, ni reservas. Súper recomendado","RANGO DE PRECIOS
$ 36.232 - $ 90.580
TIPOS DE COMIDA
Mediterránea, Internacional, Europea, Croata, De Europa Central
COMIDAS
Almuerzo, Cena"
1882,Bukara,Famtastico,28 de febrero de 2014,50,Uno de los mejores restaurantes de Bogota....tanto en el servicio como en la carta...comida de alto nivel a precios muy razonables.....ir es volver.,"RANGO DE PRECIOS
$ 36.232 - $ 90.580
TIPOS DE COMIDA
Mediterránea, Internacional, Europea, Croata, De Europa Central
COMIDAS
Almuerzo, Cena"
1883,Bukara,Excelente ????,9 de febrero de 2018,50,"Ono kad se usó Kolumbije napokon najedes ?? Muy buena comida, personal agradable y ambiente","RANGO DE PRECIOS
$ 36.232 - $ 90.580
TIPOS DE COMIDA
Mediterránea, Internacional, Europea, Croata, De Europa Central
COMIDAS
Almuerzo, Cena"
1884,Bukara,Uno de los mejores restaurantes de Bogotá,15 de septiembre de 2017,50,"La comida y el servicio está por encima del nivel de lo que he visto en Bogotá, incluso en muchas otras grandes ciudades. Visitar el museo.","RANGO DE PRECIOS
$ 36.232 - $ 90.580
TIPOS DE COMIDA
Mediterránea, Internacional, Europea, Croata, De Europa Central
COMIDAS
Almuerzo, Cena"
1885,Bukara,Muy buen lugar,13 de marzo de 2017,40,"Este es un muy buen lugar para comer de la cena. La comida es deliciosa, quizás la porción es pequeña para el precio, pero la experiencia es muy buena!","RANGO DE PRECIOS
$ 36.232 - $ 90.580
TIPOS DE COMIDA
Mediterránea, Internacional, Europea, Croata, De Europa Central
COMIDAS
Almuerzo, Cena"
1886,Bukara,Servicio Excelente y gran pescado! Comida y bebida pequeña pero buena!,19 de mayo de 2016,50,"Un gran servicio, no un lugar enorme y cruzando el patio del establecimiento Hotel NH Collection en el WTC.","RANGO DE PRECIOS
$ 36.232 - $ 90.580
TIPOS DE COMIDA
Mediterránea, Internacional, Europea, Croata, De Europa Central
COMIDAS
Almuerzo, Cena"
1887,Bukara,Único,30 de marzo de 2016,50,No hay ningún otro resto como éste. Bojo el propietario es un original y la comida una delicia para nosotros los europeos en Bogotá. /tradiciones austriacas croata. cantan Illy Sachertorte con crema. cerdo cochinillo. Patatas de Roesti. Cordero y cordero jamón ahumado. Genial,"RANGO DE PRECIOS
$ 36.232 - $ 90.580
TIPOS DE COMIDA
Mediterránea, Internacional, Europea, Croata, De Europa Central
COMIDAS
Almuerzo, Cena"
1888,Bukara,Gran restaurante,27 de noviembre de 2014,50,"Estupendo, mejor - restaurante con horvatia y cocina europea. El dueño habla inglés y personalmente recomiendo especiales!","RANGO DE PRECIOS
$ 36.232 - $ 90.580
TIPOS DE COMIDA
Mediterránea, Internacional, Europea, Croata, De Europa Central
COMIDAS
Almuerzo, Cena"
1889,Bukara,buen sabor europeo en Bogotá,15 de octubre de 2013,50,Un personal amable y un lugar agradable y relajado ambiente de negocios. Buena experiencia europea de comida en Bogotá. fuerte influencia alemana.,"RANGO DE PRECIOS
$ 36.232 - $ 90.580
TIPOS DE COMIDA
Mediterránea, Internacional, Europea, Croata, De Europa Central
COMIDAS
Almuerzo, Cena"
1890,Kimi Izakaya,El paquete completo,23 de julio de 2018,50,"Carta muy completa de comidas deliciosas, en un ambiente muy bien diseñado y servicio amable y altamente profesional. Muy recomendado.","TIPOS DE COMIDA
Japonesa
DIETAS ESPECIALES
Apto para vegetarianos, Opciones veganas
COMIDAS
Almuerzo, Cena"
1891,Kimi Izakaya,My buen restaurante,31 de mayo de 2018,50,"Una decoración muy bien lograda con espacios que generan privacidad, muy bien atendido y con sabores muy agradables y diferentes, recomiendo mucho la Kombucha bebida muy agradable","TIPOS DE COMIDA
Japonesa
DIETAS ESPECIALES
Apto para vegetarianos, Opciones veganas
COMIDAS
Almuerzo, Cena"
1892,Kimi Izakaya,Muy malo !!!!,26 de mayo de 2018,10,"Definitivamente malo ! Trajeron platos equivocados, muy mal preparados, los meseros muy poco amables ! Lo único bueno es la ubicación del restaurante.","TIPOS DE COMIDA
Japonesa
DIETAS ESPECIALES
Apto para vegetarianos, Opciones veganas
COMIDAS
Almuerzo, Cena"
1893,Kimi Izakaya,Muy bueno,25 de enero de 2018,50,"Muy bien ubicado, bonito, comida deliciosa, japonesa adaptada para el paladar de los colombianos, carta muy diversa y buena coctelería.","TIPOS DE COMIDA
Japonesa
DIETAS ESPECIALES
Apto para vegetarianos, Opciones veganas
COMIDAS
Almuerzo, Cena"
1894,Kimi Izakaya,Excelente,22 de diciembre de 2017,50,"Excelente comida, muy buena atención. Sabores muy agradables, comida japonesa distinta a sushi. Muy buena","TIPOS DE COMIDA
Japonesa
DIETAS ESPECIALES
Apto para vegetarianos, Opciones veganas
COMIDAS
Almuerzo, Cena"
1895,Kimi Izakaya,Es espectacular.,12 de noviembre de 2017,50,"La comida es deliciosa, muy similar a la cocina japonesa auténtica, buen servicio y buen ambiente del restaurante. En lo personal todo esto me parece justo los precios que manejan. No tienes que pagar un montón de plata para comer algo tan delicioso.","TIPOS DE COMIDA
Japonesa
DIETAS ESPECIALES
Apto para vegetarianos, Opciones veganas
COMIDAS
Almuerzo, Cena"
1896,Kimi Izakaya,Delicia Japonesa,28 de septiembre de 2017,50,"Un lugar hermoso y delicioso, platos pequeños para compartir. Mi recomendado, vegetales tempura y shona panna cotta ❤️","TIPOS DE COMIDA
Japonesa
DIETAS ESPECIALES
Apto para vegetarianos, Opciones veganas
COMIDAS
Almuerzo, Cena"
1897,Kimi Izakaya,Deliciosa comida japonesa,15 de septiembre de 2017,50,"Es mi segunda visita y en ambas ocasiones me ha ido muy bien, excelente comida, una experiencia muy buena un lugar muy agradable.","TIPOS DE COMIDA
Japonesa
DIETAS ESPECIALES
Apto para vegetarianos, Opciones veganas
COMIDAS
Almuerzo, Cena"
1898,Kimi Izakaya,"Comida rica, precios razonables y ambiente agradable",24 de agosto de 2017,40,"La comida estuvo rica, el plato central con unos bowls de arroz con diferentes opciones de carne o pescado: muy ricos. Las entradas están bien, los precios son razonables y el ambiente agradable con una luz tenue por la noche.","TIPOS DE COMIDA
Japonesa
DIETAS ESPECIALES
Apto para vegetarianos, Opciones veganas
COMIDAS
Almuerzo, Cena"
1899,Kimi Izakaya,Excelente restaurante,19 de agosto de 2017,50,"Un sitio maravilloso de comida japonesa auténtica sin fusiones raras ni ""innovaciones creativas"" como muchos restaurantes de ese tipo de comida en la ciudad. El bar muy bueno y las proporciones de los alimentos muy equilibrados. Definitivamente volveríamos!","TIPOS DE COMIDA
Japonesa
DIETAS ESPECIALES
Apto para vegetarianos, Opciones veganas
COMIDAS
Almuerzo, Cena"
1900,Kimi Izakaya,Almuerzo.,12 de julio de 2017,50,Realmente delicioso..excelente servicio y la comida magnífica. Especialmente los varios tipos de arroz que ofrecen !! Ah.. y el postre de ciruela delicioso.,"TIPOS DE COMIDA
Japonesa
DIETAS ESPECIALES
Apto para vegetarianos, Opciones veganas
COMIDAS
Almuerzo, Cena"
1901,Kimi Izakaya,Todo delicioso!!!,12 de julio de 2017,50,"El ambiente es muy agradable, el servicio vio impecable y la comida exquisita. Es un lugar que vale la pena disfrutar y repetir!","TIPOS DE COMIDA
Japonesa
DIETAS ESPECIALES
Apto para vegetarianos, Opciones veganas
COMIDAS
Almuerzo, Cena"
1902,Kimi Izakaya,Excelente experiencia,3 de junio de 2017,50,Una propuesta diferente. La comida es excelente y el servicio muy bueno. Todo para compartir. Muy buen ambiente.,"TIPOS DE COMIDA
Japonesa
DIETAS ESPECIALES
Apto para vegetarianos, Opciones veganas
COMIDAS
Almuerzo, Cena"
1903,Kimi Izakaya,El mejor sabor de Japón,20 de mayo de 2017,40,Kimi Izakaya es una propuesta tradicional y auténtica de los sabores de la cocina japonesa. Ubicado dentro del hotel Bioxury ofrece a sus huéspedes una muy buena comida a un excelente precio. Mi única observación es que las opciones de entradas son muy pocas.,"TIPOS DE COMIDA
Japonesa
DIETAS ESPECIALES
Apto para vegetarianos, Opciones veganas
COMIDAS
Almuerzo, Cena"
1904,Kimi Izakaya,Comida Japonesa,17 de mayo de 2017,40,"Un lugar hermoso, especialmente la terraza. La comida buena para compartir pero poca y costosa, buenas opciones de Sake y un buen servicio.","TIPOS DE COMIDA
Japonesa
DIETAS ESPECIALES
Apto para vegetarianos, Opciones veganas
COMIDAS
Almuerzo, Cena"
1905,Kimi Izakaya,Buen ambiente y comida,10 de abril de 2017,40,"El concepto del restaurante es realmente mágico. Tienen unos platos interesantes y excelentes postres. La única observación va hacia su personal que suele ser un poco despectivo, quien recogía la mesa parecia que nos queria despachar ... esto fue incomodo. Por lo demás, recomendado.","TIPOS DE COMIDA
Japonesa
DIETAS ESPECIALES
Apto para vegetarianos, Opciones veganas
COMIDAS
Almuerzo, Cena"
1906,Kimi Izakaya,Regular,2 de abril de 2017,20,"Magnifico local, buena decoración y ambiente. Los platos muy pequeños, demorados y costosos. Se equivocaron en el pedido, a pesar de que muestran buena actitud","TIPOS DE COMIDA
Japonesa
DIETAS ESPECIALES
Apto para vegetarianos, Opciones veganas
COMIDAS
Almuerzo, Cena"
1907,Kimi Izakaya,KIMI IZAYACA,20 de febrero de 2017,40,El ambiente del sitio es increíble y diferente. La comida muy rica pero un poco caro. Super bien ubicado,"TIPOS DE COMIDA
Japonesa
DIETAS ESPECIALES
Apto para vegetarianos, Opciones veganas
COMIDAS
Almuerzo, Cena"
1908,Kimi Izakaya,Recomendadisimo!!!,17 de febrero de 2017,50,"Es un restaurante sencillamente encantador con un excelente servicio, un equipo de personas dispuestas a atender y generar una experiencia inigualable.sus platós y cócteles muy bien elaborados con productos de alta calidad, volveremos con seguridad.","TIPOS DE COMIDA
Japonesa
DIETAS ESPECIALES
Apto para vegetarianos, Opciones veganas
COMIDAS
Almuerzo, Cena"
1909,Kimi Izakaya,Un Verdadero Japones,15 de febrero de 2017,50,Probamos de todo y los arroces me encantaron. Es arroz japones pegajoso que me fascina. Todos en la mesa quedamos muy felices con la comida y el servicio. Super recomendado.,"TIPOS DE COMIDA
Japonesa
DIETAS ESPECIALES
Apto para vegetarianos, Opciones veganas
COMIDAS
Almuerzo, Cena"
1910,Kimi Izakaya,Espectacular,15 de febrero de 2017,50,"Comida deliciosa, la decoracion increible! Super buen ambiente para unos tragos. El concepto es de platos pequeños para acompañar las bebidas y no son muy costosos. Las terrazas son muy agradables.","TIPOS DE COMIDA
Japonesa
DIETAS ESPECIALES
Apto para vegetarianos, Opciones veganas
COMIDAS
Almuerzo, Cena"
1911,Kimi Izakaya,Lo mejor de Bogota,11 de febrero de 2017,50,"Increíble comida!! La presentación espectacular, el sabor y calidad de la comida es insuperable. La decoracion y el ambiente increíble. Un sitio para repetir sin duda!!!","TIPOS DE COMIDA
Japonesa
DIETAS ESPECIALES
Apto para vegetarianos, Opciones veganas
COMIDAS
Almuerzo, Cena"
1912,Kimi Izakaya,Agradable,8 de febrero de 2017,40,"Lugar de buen ambiente, pedimos entradas todas de buena presentación y sabrosas, personal de servicio amable y puede mejorar su agilidad de atención. Regresaría para probar el resto de la carta.","TIPOS DE COMIDA
Japonesa
DIETAS ESPECIALES
Apto para vegetarianos, Opciones veganas
COMIDAS
Almuerzo, Cena"
1913,Kimi Izakaya,Pésimo restaurante,2 de febrero de 2017,10,"Muy demorado el servicio, comida insípida, poca variedad, platos pequeños, pésima relación calidad precio. Por ese precio se come mucho mejor en Bogotá.","TIPOS DE COMIDA
Japonesa
DIETAS ESPECIALES
Apto para vegetarianos, Opciones veganas
COMIDAS
Almuerzo, Cena"
1914,Kimi Izakaya,Very Good!,29 de enero de 2017,40,"Ambiente Agradable, bien decorado y sobrio. Tiene un Buen servicio y en general son muy atentos. El menu es variado y las recomendaciones son buenas. Nos fue muy bien y repetiremos","TIPOS DE COMIDA
Japonesa
DIETAS ESPECIALES
Apto para vegetarianos, Opciones veganas
COMIDAS
Almuerzo, Cena"
1915,Kimi Izakaya,El mejor restaurante de comida Japonesa de Bogotá,22 de diciembre de 2016,50,Los Yakitori son deliciosos. Probé todos los de pollo y los de cerdo y no sabría cuales son mejores. El Tonkatsu y el Torikatsu son de lo mejor y el Steeky es excelente,"TIPOS DE COMIDA
Japonesa
DIETAS ESPECIALES
Apto para vegetarianos, Opciones veganas
COMIDAS
Almuerzo, Cena"
1916,Kimi Izakaya,Espectacular!,11 de febrero de 2017,50,"Hoy fue mi primera visita a este lugar y la comida era espectacular! Todo fue perfecto, el lugar, el servicio y especialmente, la comida! ! Un lugar muy muy japonesa. Recomiendo este lugar! !","TIPOS DE COMIDA
Japonesa
DIETAS ESPECIALES
Apto para vegetarianos, Opciones veganas
COMIDAS
Almuerzo, Cena"
1917,A Manos Peruanas,Excelente restaurante,19 de marzo de 2021,50,"el nuevo sitio es muy hermoso y espacioso, la atención y la comida siempre ha sido deliciosa. súper recomendado","RANGO DE PRECIOS
$ 21.739 - $ 36.232
TIPOS DE COMIDA
Peruana, Mariscos
COMIDAS
Almuerzo, Cena"
1918,A Manos Peruanas,Comida Peruana con la misma sazon de Lima-Peru,14 de marzo de 2020,50,"hacia un monton de tiempo que no comia un lomo saltado identico a los degustados en lima, lo disfrute un monton, no fui al restaurante pero lo pedi por rappi, recomendadisimo.","RANGO DE PRECIOS
$ 21.739 - $ 36.232
TIPOS DE COMIDA
Peruana, Mariscos
COMIDAS
Almuerzo, Cena"
1919,A Manos Peruanas,Reunión de trabajo,5 de marzo de 2020,50,"Buena atención, personal muy atento, plato generoso en relación con el precio y muy rico el sazón. Recomendado !","RANGO DE PRECIOS
$ 21.739 - $ 36.232
TIPOS DE COMIDA
Peruana, Mariscos
COMIDAS
Almuerzo, Cena"
1920,A Manos Peruanas,Ok,23 de febrero de 2020,40,"Comida deliciosa, buena atención y porciones generosas. Como recomendación preguntar antes por el picante o pimienta ya que es tambien generoso. El precio no es tan economico pero me gusto","RANGO DE PRECIOS
$ 21.739 - $ 36.232
TIPOS DE COMIDA
Peruana, Mariscos
COMIDAS
Almuerzo, Cena"
1921,A Manos Peruanas,"""Buena comida""",6 de agosto de 2019,40,"Muy buen restaurante para degustar comida peruana, variedad de platos y bebidas típicas, personal muy amable. Lástima la ubicación no muy agradable, pero el restaurante acogedor, vale la pena visitarlo.","RANGO DE PRECIOS
$ 21.739 - $ 36.232
TIPOS DE COMIDA
Peruana, Mariscos
COMIDAS
Almuerzo, Cena"
1922,Grazia,Worst service -peor servicio,12 de enero de 2019,10,"Jamas volvería, el peor servicio disponible. Llegamos y fue después de 20 minutos que la señora decidió traernos la carta con la peor actitud","RANGO DE PRECIOS
$ 3 - $ 20
TIPOS DE COMIDA
Delicatessen, Francesa, Café, Internacional
DIETAS ESPECIALES
Apto para vegetarianos"
1923,Grazia,Opciones muy buenas para postres,4 de julio de 2018,40,"Solo fuimos a comprar pequeños postres para llevar. Son deliciosos, hay mucha variedad. También hay la opción de comer en el mismo lugar.","RANGO DE PRECIOS
$ 3 - $ 20
TIPOS DE COMIDA
Delicatessen, Francesa, Café, Internacional
DIETAS ESPECIALES
Apto para vegetarianos"
1924,Grazia,Delicias de sal y dulce para disfrutar,4 de marzo de 2018,50,"Los postres son deliciosos, recomiendo acompañar con un rico vino espumante. También hay comida de sal para compartir un rato con amigos.","RANGO DE PRECIOS
$ 3 - $ 20
TIPOS DE COMIDA
Delicatessen, Francesa, Café, Internacional
DIETAS ESPECIALES
Apto para vegetarianos"
1925,Grazia,Postres maravillosos,5 de julio de 2017,40,"Me encantó el lugar, muy agradable. La variedad en postres es muy amplia. Excelente para una tarde de dulce y café","RANGO DE PRECIOS
$ 3 - $ 20
TIPOS DE COMIDA
Delicatessen, Francesa, Café, Internacional
DIETAS ESPECIALES
Apto para vegetarianos"
1926,Grazia,Dog friendly,10 de abril de 2017,50,"Bonito espacio; Terraza para estar con los peludos!!! Rica comida, postres de exhibición. Volveremos!!!","RANGO DE PRECIOS
$ 3 - $ 20
TIPOS DE COMIDA
Delicatessen, Francesa, Café, Internacional
DIETAS ESPECIALES
Apto para vegetarianos"
1927,Grazia,Deliciosos Postres!,10 de abril de 2017,40,Fuimos a cenar con mi familia y nos encontramos con un sitio pequeño y muy bien decorado. La comida es rica y la presentación de los platos excelente. Lo recomiendo por la gran variedad y la delicia de los postres que ofrecen.,"RANGO DE PRECIOS
$ 3 - $ 20
TIPOS DE COMIDA
Delicatessen, Francesa, Café, Internacional
DIETAS ESPECIALES
Apto para vegetarianos"
1928,Grazia,Grazia restaurante,19 de enero de 2017,50,"Execelente restaurante atención espectacular👍🏻la comida toooda es deliciosa tienen una salsa de queso picante la más increíble del mundo unos postres únicos súper recomendado no tienen plato malo,precios muy cómodos, la dueña muy querida excelente ubicación 💋","RANGO DE PRECIOS
$ 3 - $ 20
TIPOS DE COMIDA
Delicatessen, Francesa, Café, Internacional
DIETAS ESPECIALES
Apto para vegetarianos"
1929,Grazia,De mis favoritos,13 de noviembre de 2016,50,Estos lugares minimalistas de buena cocina y rincones deliciosos son espectaculares. Buen té. Los helados son ricos y la pastelería increíble. Súper recomendado,"RANGO DE PRECIOS
$ 3 - $ 20
TIPOS DE COMIDA
Delicatessen, Francesa, Café, Internacional
DIETAS ESPECIALES
Apto para vegetarianos"
1930,Grazia,Estilo Frances,8 de octubre de 2016,50,"Esta pareja de Colombiana y Francés es un fusión única que no se pueden perder... los postres del cheff Raph, el chocolate exquisito y deliciosamente suave, las variedades de pan... mmmm y con Claudia los platos son exquisitos, excelentes desayunos, brunch y almuerzos.","RANGO DE PRECIOS
$ 3 - $ 20
TIPOS DE COMIDA
Delicatessen, Francesa, Café, Internacional
DIETAS ESPECIALES
Apto para vegetarianos"
1931,Grazia,Un lugar muy agradable,27 de junio de 2016,50,"Una pastelería única. Hasta los empaques son de muy buen gusto. Todo lo preparado por Rafael es maravilloso. Los desayunos y los brunch, espectaculares.","RANGO DE PRECIOS
$ 3 - $ 20
TIPOS DE COMIDA
Delicatessen, Francesa, Café, Internacional
DIETAS ESPECIALES
Apto para vegetarianos"
1932,Grazia,El verdadero sabor de Francia,3 de junio de 2016,50,"Cada postre es mejor que el anterior ! De los croissants francés hasta los más sofisticados postres, toda la pastelería es excepcionalmente bueno, perfectamente hecha, con alta técnica y perfecto buen gusto.","RANGO DE PRECIOS
$ 3 - $ 20
TIPOS DE COMIDA
Delicatessen, Francesa, Café, Internacional
DIETAS ESPECIALES
Apto para vegetarianos"
1933,Grazia,Me gustó,17 de abril de 2016,40,"Pastelería muy buena. Impecable elaboración. Las entradas espectaculares. Buena atención, rápida y con mucho esmero.","RANGO DE PRECIOS
$ 3 - $ 20
TIPOS DE COMIDA
Delicatessen, Francesa, Café, Internacional
DIETAS ESPECIALES
Apto para vegetarianos"
1934,Grazia,Más que pastelería.,23 de marzo de 2016,50,"Este lugar atrae por su pastelería, pero su comida de almuerzo es bastante especial. Los dueños son una pareja de chefs realmente buenos. Vale la pena probarlo todo.","RANGO DE PRECIOS
$ 3 - $ 20
TIPOS DE COMIDA
Delicatessen, Francesa, Café, Internacional
DIETAS ESPECIALES
Apto para vegetarianos"
1935,Grazia,Buen lunch,24 de enero de 2016,40,"Pocas opciones en el menú para plato fuerte, pero muy buena atención, excelente decoración, este es un sitio más para onces y compartir un café o un vino. Muy buena selección de pastelería.","RANGO DE PRECIOS
$ 3 - $ 20
TIPOS DE COMIDA
Delicatessen, Francesa, Café, Internacional
DIETAS ESPECIALES
Apto para vegetarianos"
